Dataset,Algorithm,Metric,Delta_Ratio,Time_s,Max_Radius,Silhouette,Adj_Rand,k
SKL_StandardBlobs_5,Refinement,Mahalanobis,0.15,0.000728500000150234,2.783079807154976,0.11990678000975638,0.04149770682602439,3
SKL_StandardBlobs_5,Refinement,Mahalanobis,0.15,0.000738900000214926,2.783079807154976,0.11990678000975638,0.04149770682602439,3
SKL_StandardBlobs_5,Refinement,Mahalanobis,0.15,0.0007044000003588735,2.783079807154976,0.11990678000975638,0.04149770682602439,3
SKL_StandardBlobs_5,Refinement,Mahalanobis,0.15,0.0007010999997874023,2.783079807154976,0.11990678000975638,0.04149770682602439,3
SKL_StandardBlobs_5,Refinement,Mahalanobis,0.15,0.000772299999880488,2.783079807154976,0.11990678000975638,0.04149770682602439,3
SKL_StandardBlobs_5,Refinement,Mahalanobis,0.15,0.0007046999999147374,2.783079807154976,0.11990678000975638,0.04149770682602439,3
SKL_StandardBlobs_5,Refinement,Mahalanobis,0.25,0.0010085000003527966,2.783079807154976,0.11990678000975638,0.04149770682602439,3
SKL_StandardBlobs_5,Refinement,Mahalanobis,0.25,0.0005176000004212256,2.783079807154976,0.11990678000975638,0.04149770682602439,3
SKL_StandardBlobs_5,Refinement,Mahalanobis,0.25,0.0005076999996163067,2.783079807154976,0.11990678000975638,0.04149770682602439,3
SKL_StandardBlobs_5,Refinement,Mahalanobis,0.25,0.0005302000008668983,2.783079807154976,0.11990678000975638,0.04149770682602439,3
SKL_StandardBlobs_5,Refinement,Mahalanobis,0.25,0.0005387000001064735,2.783079807154976,0.11990678000975638,0.04149770682602439,3
SKL_StandardBlobs_5,Refinement,Mahalanobis,0.25,0.0004970999998477055,2.783079807154976,0.11990678000975638,0.04149770682602439,3
SKL_StandardBlobs_5,Refinement,Mahalanobis,0.25,0.0004946999997628154,2.783079807154976,0.11990678000975638,0.04149770682602439,3
SKL_StandardBlobs_5,Refinement,Mahalanobis,0.25,0.0005049000001235981,2.783079807154976,0.11990678000975638,0.04149770682602439,3
SKL_StandardBlobs_5,Refinement,Mahalanobis,0.25,0.0004621999996743398,2.783079807154976,0.11990678000975638,0.04149770682602439,3
SKL_StandardBlobs_5,Refinement,Mahalanobis,0.25,0.00046240000028774375,2.783079807154976,0.11990678000975638,0.04149770682602439,3
SKL_StandardBlobs_5,Refinement,Mahalanobis,0.25,0.0005160999999134219,2.783079807154976,0.11990678000975638,0.04149770682602439,3
