Dataset,Algorithm,Metric,Delta_Ratio,k,Time_mean,Time_std,Radius_mean,Radius_std,Silhouette_mean,Silhouette_std,AdjRand_mean,AdjRand_std
MultiVar_Circular_Medium_7,Refinement,Minkowski-L1,1%,4,0.002546892132765303,7.360230221521935e-05,2.2719630931343646,0.0,0.4486080654692157,0.0,0.6861129758088981,0.0
MultiVar_Circular_Medium_7,Refinement,Minkowski-L1,5%,4,0.0020932451938278974,0.000319830081646632,2.554389082373083,0.0,0.4165055031426028,0.0,0.5670005575159693,0.0
MultiVar_Circular_Medium_7,Refinement,Minkowski-L1,10%,4,0.0017663284670561552,0.000230882326426944,2.554389082373083,0.0,0.4165055031426028,0.0,0.5670005575159693,0.0
MultiVar_Circular_Medium_7,Refinement,Minkowski-L1,15%,4,0.0014129267345803478,7.34215541279045e-05,3.4243166353961385,0.0,0.3209362771312962,0.0,0.27999683550172827,0.0
MultiVar_Circular_Medium_7,Refinement,Minkowski-L1,25%,4,0.0011324954005734373,0.0003239855432865721,3.4243166353961385,0.0,0.3209362771312962,0.0,0.27999683550172827,0.0
MultiVar_Circular_Medium_7,Refinement,Minkowski-L2,1%,4,0.0027281940002770472,7.10724098053747e-05,1.6311359249944393,0.0,0.5003727512061038,0.0,0.7870550051655892,0.0
MultiVar_Circular_Medium_7,Refinement,Minkowski-L2,5%,4,0.0020820090023335068,7.897511153985574e-05,1.6311359249944393,0.0,0.5012238658536421,0.0,0.7949156787784379,0.0
MultiVar_Circular_Medium_7,Refinement,Minkowski-L2,10%,4,0.0018472251967371752,0.00027317833029859485,1.6311359249944393,0.0,0.5012238658536421,0.0,0.7949156787784379,0.0
MultiVar_Circular_Medium_7,Refinement,Minkowski-L2,15%,4,0.0015208945337993403,0.00017419337876458112,2.2641587318623198,0.0,0.42076659613611933,0.0,0.5843537654978287,0.0
MultiVar_Circular_Medium_7,Refinement,Minkowski-L2,25%,4,0.0010567749345985551,8.374555376672065e-05,2.2641587318623198,0.0,0.42076659613611933,0.0,0.5843537654978287,0.0
MultiVar_Circular_Medium_7,Refinement,Minkowski-L3,1%,4,0.002857155071493859,0.0001110385895628111,1.5981891937468182,0.0,0.5053585133086114,0.0,0.8032690769007236,0.0
MultiVar_Circular_Medium_7,Refinement,Minkowski-L3,5%,4,0.0022271637300339837,0.00018563955787545861,1.5981891937468182,0.0,0.5053585133086114,0.0,0.8032690769007236,0.0
MultiVar_Circular_Medium_7,Refinement,Minkowski-L3,10%,4,0.0018779187987092883,0.00023448286606077835,1.5981891937468182,0.0,0.5053585133086114,0.0,0.8032690769007236,0.0
MultiVar_Circular_Medium_7,Refinement,Minkowski-L3,15%,4,0.0016681034001521766,0.00036454678697974937,2.239360225390572,0.0,0.42191505648739247,0.0,0.587094817592428,0.0
MultiVar_Circular_Medium_7,Refinement,Minkowski-L3,25%,4,0.0010613234674868484,6.217960062153564e-05,2.239360225390572,0.0,0.42191505648739247,0.0,0.587094817592428,0.0
MultiVar_Elliptical_Rotated_4,Refinement,Mahalanobis,1%,4,0.00133231786894612,2.9259285123034197e-05,2.284300813865344,0.0,0.4348253695113858,0.0,0.6404253796965204,0.0
MultiVar_Elliptical_Rotated_4,Refinement,Mahalanobis,5%,4,0.001126384335414817,7.635471675764568e-05,2.284300813865344,0.0,0.42689235144811294,0.0,0.6263068099800946,0.0
MultiVar_Elliptical_Rotated_4,Refinement,Mahalanobis,10%,4,0.0009657301959426453,5.402415760174538e-05,2.638956629023025,0.0,0.29528615411133263,0.0,0.22484046268211053,0.0
MultiVar_Elliptical_Rotated_4,Refinement,Mahalanobis,15%,4,0.0007846150683083881,4.795110007542509e-05,2.638956629023025,0.0,0.29528615411133263,0.0,0.22484046268211053,0.0
MultiVar_Elliptical_Rotated_4,Refinement,Mahalanobis,25%,4,0.0005550751346163451,0.00020468427800428562,2.638956629023025,0.0,0.29528615411133263,0.0,0.22484046268211053,0.0
MultiVar_Elliptical_Rotated_4,Refinement,Minkowski-L1,1%,4,0.0013182151305954903,9.080556105100207e-05,3.078032171466278,0.0,0.2373982717564293,0.0,0.43095359907994785,0.0
MultiVar_Elliptical_Rotated_4,Refinement,Minkowski-L1,5%,4,0.001061901997309178,0.00012785372347402487,3.078032171466278,0.0,0.2373982717564293,0.0,0.43095359907994785,0.0
MultiVar_Elliptical_Rotated_4,Refinement,Minkowski-L1,10%,4,0.0009030869347043336,0.00014176392854615998,3.078032171466278,0.0,0.2373982717564293,0.0,0.43095359907994785,0.0
MultiVar_Elliptical_Rotated_4,Refinement,Minkowski-L1,15%,4,0.0007843688634845118,0.00011567494453552773,3.485704011141583,0.0,0.2356051718019455,0.0,0.02572114202749824,0.0
MultiVar_Elliptical_Rotated_4,Refinement,Minkowski-L1,25%,4,0.0005177011985021333,0.00012631404335406725,3.485704011141583,0.0,0.2356051718019455,0.0,0.02572114202749824,0.0
MultiVar_Elliptical_Rotated_4,Refinement,Minkowski-L2,1%,4,0.0012332513346336783,9.201655971712342e-05,2.464766060983476,0.0,0.27073454314864875,0.0,0.3024744121624963,0.0
MultiVar_Elliptical_Rotated_4,Refinement,Minkowski-L2,5%,4,0.0010278442040241012,0.00012629635778663005,2.464766060983476,0.0,0.27073454314864875,0.0,0.3024744121624963,0.0
MultiVar_Elliptical_Rotated_4,Refinement,Minkowski-L2,10%,4,0.0008605799288488924,3.279583405906853e-05,2.464766060983476,0.0,0.2944896928986353,0.0,0.1899796302446171,0.0
MultiVar_Elliptical_Rotated_4,Refinement,Minkowski-L2,15%,4,0.0008646323985885829,0.00026357489113502063,2.464766060983476,0.0,0.2944896928986353,0.0,0.1899796302446171,0.0
MultiVar_Elliptical_Rotated_4,Refinement,Minkowski-L2,25%,4,0.0005226038648591687,4.734687922384619e-05,2.464766060983476,0.0,0.2944896928986353,0.0,0.1899796302446171,0.0
MultiVar_Elliptical_Rotated_4,Refinement,Minkowski-L3,1%,4,0.0013286123343277723,0.00015645054972763972,2.1958579198204933,0.0,0.3932996311675036,0.0,0.5681752810087587,0.0
MultiVar_Elliptical_Rotated_4,Refinement,Minkowski-L3,5%,4,0.0010975879985683909,0.00017044967377864237,2.1958579198204933,0.0,0.3932996311675036,0.0,0.5681752810087587,0.0
MultiVar_Elliptical_Rotated_4,Refinement,Minkowski-L3,10%,4,0.0009894683278010537,0.00019922091855470865,2.357132977793001,0.0,0.2960589395679014,0.0,0.21255874818594395,0.0
MultiVar_Elliptical_Rotated_4,Refinement,Minkowski-L3,15%,4,0.0009017175315724064,0.0002226619210832942,2.357132977793001,0.0,0.2960589395679014,0.0,0.21255874818594395,0.0
MultiVar_Elliptical_Rotated_4,Refinement,Minkowski-L3,25%,4,0.0005362343334127217,9.749269954067954e-05,2.357132977793001,0.0,0.2960589395679014,0.0,0.21255874818594395,0.0
MultiVar_Elliptical_Rotated_9,Refinement,Mahalanobis,1%,4,0.0024100822726419815,0.00010184072924452531,2.3541430703568893,0.0,0.4759546564218359,0.0,0.6470381043528826,0.0
MultiVar_Elliptical_Rotated_9,Refinement,Mahalanobis,5%,4,0.0019971948000602423,0.00038249528632427966,2.3541430703568893,0.0,0.4759546564218359,0.0,0.6470381043528826,0.0
MultiVar_Elliptical_Rotated_9,Refinement,Mahalanobis,10%,4,0.001692051401672264,7.945090080069346e-05,2.2943107327998336,0.0,0.43656812747398,0.0,0.5454039631049546,0.0
MultiVar_Elliptical_Rotated_9,Refinement,Mahalanobis,15%,4,0.001354189731258278,8.348078880934809e-05,2.2943107327998336,0.0,0.43656812747398,0.0,0.5454039631049546,0.0
MultiVar_Elliptical_Rotated_9,Refinement,Mahalanobis,25%,4,0.0009657325300698479,4.9444694764513406e-05,2.2943107327998336,0.0,0.43656812747398,0.0,0.5454039631049546,0.0
MultiVar_Elliptical_Rotated_9,Refinement,Minkowski-L1,1%,4,0.002213403466157615,6.385833896956608e-05,2.9031303462244207,0.0,0.3692845694992244,0.0,0.5115824376273123,0.0
MultiVar_Elliptical_Rotated_9,Refinement,Minkowski-L1,5%,4,0.0018770314035161087,0.00016528956950260336,2.8007456934232864,0.0,0.3303794265866236,0.0,0.4419274901362328,0.0
MultiVar_Elliptical_Rotated_9,Refinement,Minkowski-L1,10%,4,0.001535299732737864,0.00010630342846387857,2.8007456934232864,0.0,0.3303794265866236,0.0,0.4419274901362328,0.0
MultiVar_Elliptical_Rotated_9,Refinement,Minkowski-L1,15%,4,0.001452938273238639,0.0003350043130997598,3.8372388587824897,0.0,0.2590962232462036,0.0,0.03989265377610108,0.0
MultiVar_Elliptical_Rotated_9,Refinement,Minkowski-L1,25%,4,0.000991719066708659,8.76639294093575e-05,3.8372388587824897,0.0,0.2590962232462036,0.0,0.03989265377610108,0.0
MultiVar_Elliptical_Rotated_9,Refinement,Minkowski-L2,1%,4,0.0025874141332072518,0.00031546558175160274,2.071765767118641,0.0,0.3121719752680977,0.0,0.40065387438884825,0.0
MultiVar_Elliptical_Rotated_9,Refinement,Minkowski-L2,5%,4,0.0019052038667723536,7.16714823472236e-05,2.071765767118641,0.0,0.29500245178193135,0.0,0.41921557752770205,0.0
MultiVar_Elliptical_Rotated_9,Refinement,Minkowski-L2,10%,4,0.0016617216654897977,0.0002506353708334526,2.071765767118641,0.0,0.29500245178193135,0.0,0.41921557752770205,0.0
MultiVar_Elliptical_Rotated_9,Refinement,Minkowski-L2,15%,4,0.0014167436010514697,0.00018749544312734044,2.5558689974254025,0.0,0.3019447170858074,0.0,0.28146362133534153,0.0
MultiVar_Elliptical_Rotated_9,Refinement,Minkowski-L2,25%,4,0.0010003387947411587,0.00013814734259065268,2.5558689974254025,0.0,0.3019447170858074,0.0,0.28146362133534153,0.0
MultiVar_Elliptical_Rotated_9,Refinement,Minkowski-L3,1%,4,0.002294193464331329,0.00013125619011297948,1.9619775968745676,0.0,0.40471895627298754,0.0,0.6099955636236554,0.0
MultiVar_Elliptical_Rotated_9,Refinement,Minkowski-L3,5%,4,0.0019540948676876726,0.00033388735701926473,2.262260798229337,0.0,0.4727517958512374,0.0,0.6230891874791459,0.0
MultiVar_Elliptical_Rotated_9,Refinement,Minkowski-L3,10%,4,0.001703472596515591,0.00022383568686010072,2.2017459962572485,0.0,0.4202274674029487,0.0,0.5127086903055443,0.0
MultiVar_Elliptical_Rotated_9,Refinement,Minkowski-L3,15%,4,0.001359457866055891,5.263862290492113e-05,2.2017459962572485,0.0,0.4202274674029487,0.0,0.5127086903055443,0.0
MultiVar_Elliptical_Rotated_9,Refinement,Minkowski-L3,25%,4,0.0011192927971327056,0.000349608247743757,2.2017459962572485,0.0,0.4202274674029487,0.0,0.5127086903055443,0.0
MultiVar_Elliptical_Strong_3,Refinement,Mahalanobis,1%,4,0.0013777995326866707,0.00011639447302713763,2.2672821165549166,0.0,0.3779908446195478,0.0,0.4788866537232417,0.0
MultiVar_Elliptical_Strong_3,Refinement,Mahalanobis,5%,4,0.0011456132032132396,0.00015223814411007892,2.32186363237303,0.0,0.490599524295478,0.0,0.6018023289198902,0.0
MultiVar_Elliptical_Strong_3,Refinement,Mahalanobis,10%,4,0.0009978548002739748,0.00018888814776473598,2.32186363237303,0.0,0.490599524295478,0.0,0.6018023289198902,0.0
MultiVar_Elliptical_Strong_3,Refinement,Mahalanobis,15%,4,0.0007873488027447214,0.00012613115500297823,2.32186363237303,0.0,0.490599524295478,0.0,0.6018023289198902,0.0
MultiVar_Elliptical_Strong_3,Refinement,Mahalanobis,25%,4,0.0005661027389578521,0.00017327427727835968,2.32186363237303,0.0,0.490599524295478,0.0,0.6018023289198902,0.0
MultiVar_Elliptical_Strong_3,Refinement,Minkowski-L1,1%,4,0.0016862500730591516,0.00028127109551369763,2.4822396496988617,0.0,0.4184618969711013,0.0,0.584871300560091,0.0
MultiVar_Elliptical_Strong_3,Refinement,Minkowski-L1,5%,4,0.0011557984030029426,0.00014973278784210332,2.4822396496988617,0.0,0.4184618969711013,0.0,0.584871300560091,0.0
MultiVar_Elliptical_Strong_3,Refinement,Minkowski-L1,10%,4,0.0009530680001868556,0.0001503538368239588,2.4822396496988617,0.0,0.4184618969711013,0.0,0.584871300560091,0.0
MultiVar_Elliptical_Strong_3,Refinement,Minkowski-L1,15%,4,0.0007405917315433423,6.806737343485701e-05,2.5841337812569773,0.0,0.4854450516522005,0.0,0.5886125134133182,0.0
MultiVar_Elliptical_Strong_3,Refinement,Minkowski-L1,25%,4,0.0004930009328139325,4.9302598618146856e-05,2.5841337812569773,0.0,0.4854450516522005,0.0,0.5886125134133182,0.0
