Dataset,Algorithm,Metric,Delta_Ratio,Time_s,Max_Radius,Silhouette,Adj_Rand,k
SKL_NoisyCircles_4,Refinement,Minkowski-L1,0.15,0.002755686997261364,3.0140340594382433,0.31987793437460443,0.00863686193673258,2
SKL_NoisyCircles_4,Refinement,Minkowski-L1,0.15,0.0027499429997988045,3.0140340594382433,0.31987793437460443,0.00863686193673258,2
SKL_NoisyCircles_4,Refinement,Minkowski-L1,0.15,0.0029752120026387274,3.0140340594382433,0.31987793437460443,0.00863686193673258,2
SKL_NoisyCircles_4,Refinement,Minkowski-L1,0.15,0.003054360000533052,3.0140340594382433,0.31987793437460443,0.00863686193673258,2
SKL_NoisyCircles_4,Refinement,Minkowski-L1,0.15,0.003016727998328861,3.0140340594382433,0.31987793437460443,0.00863686193673258,2
SKL_NoisyCircles_4,Refinement,Minkowski-L1,0.15,0.002932188996055629,3.0140340594382433,0.31987793437460443,0.00863686193673258,2
SKL_NoisyCircles_4,Refinement,Minkowski-L1,0.15,0.002985911996802315,3.0140340594382433,0.31987793437460443,0.00863686193673258,2
SKL_NoisyCircles_4,Refinement,Minkowski-L1,0.15,0.00333795999904396,3.0140340594382433,0.31987793437460443,0.00863686193673258,2
SKL_NoisyCircles_4,Refinement,Minkowski-L1,0.25,0.001312433996645268,3.0140340594382433,0.31987793437460443,0.00863686193673258,2
SKL_NoisyCircles_4,Refinement,Minkowski-L1,0.25,0.001837436000641901,3.0140340594382433,0.31987793437460443,0.00863686193673258,2
SKL_NoisyCircles_4,Refinement,Minkowski-L1,0.25,0.0019428989980951883,3.0140340594382433,0.31987793437460443,0.00863686193673258,2
SKL_NoisyCircles_4,Refinement,Minkowski-L1,0.25,0.0013370020024012774,3.0140340594382433,0.31987793437460443,0.00863686193673258,2
SKL_NoisyCircles_4,Refinement,Minkowski-L1,0.25,0.0012354569989838637,3.0140340594382433,0.31987793437460443,0.00863686193673258,2
SKL_NoisyCircles_4,Refinement,Minkowski-L1,0.25,0.001142938002885785,3.0140340594382433,0.31987793437460443,0.00863686193673258,2
SKL_NoisyCircles_4,Refinement,Minkowski-L1,0.25,0.0017882049942272715,3.0140340594382433,0.31987793437460443,0.00863686193673258,2
SKL_NoisyCircles_4,Refinement,Minkowski-L1,0.25,0.0013613190021715127,3.0140340594382433,0.31987793437460443,0.00863686193673258,2
SKL_NoisyCircles_4,Refinement,Minkowski-L1,0.25,0.0011439150039223023,3.0140340594382433,0.31987793437460443,0.00863686193673258,2
SKL_NoisyCircles_4,Refinement,Minkowski-L1,0.25,0.0012131979965488426,3.0140340594382433,0.31987793437460443,0.00863686193673258,2
SKL_NoisyCircles_4,Refinement,Minkowski-L1,0.25,0.0012718829966615885,3.0140340594382433,0.31987793437460443,0.00863686193673258,2
SKL_NoisyCircles_4,Refinement,Minkowski-L1,0.25,0.0020670000012614764,3.0140340594382433,0.31987793437460443,0.00863686193673258,2
SKL_NoisyCircles_4,Refinement,Minkowski-L1,0.25,0.001499947000411339,3.0140340594382433,0.31987793437460443,0.00863686193673258,2
SKL_NoisyCircles_4,Refinement,Minkowski-L1,0.25,0.0019072770010097884,3.0140340594382433,0.31987793437460443,0.00863686193673258,2
SKL_NoisyCircles_4,Refinement,Minkowski-L1,0.25,0.0012374780053505674,3.0140340594382433,0.31987793437460443,0.00863686193673258,2
SKL_NoisyCircles_4,MaxMin,Minkowski-L2,N/A,8.427200373262167e-05,2.5279387190849647,0.2957643434295051,0.016823148329939884,2
SKL_NoisyCircles_4,MaxMin,Minkowski-L2,N/A,6.07069960096851e-05,2.5279387190849647,0.2957643434295051,0.016823148329939884,2
SKL_NoisyCircles_4,MaxMin,Minkowski-L2,N/A,0.00010931499855360016,2.5279387190849647,0.2957643434295051,0.016823148329939884,2
SKL_NoisyCircles_4,MaxMin,Minkowski-L2,N/A,0.00011214999540243298,2.5279387190849647,0.2957643434295051,0.016823148329939884,2
SKL_NoisyCircles_4,MaxMin,Minkowski-L2,N/A,9.047799539985135e-05,2.5279387190849647,0.2957643434295051,0.016823148329939884,2
SKL_NoisyCircles_4,MaxMin,Minkowski-L2,N/A,0.0001288940038648434,2.5279387190849647,0.2957643434295051,0.016823148329939884,2
SKL_NoisyCircles_4,MaxMin,Minkowski-L2,N/A,9.665900142863393e-05,2.5279387190849647,0.2957643434295051,0.016823148329939884,2
SKL_NoisyCircles_4,MaxMin,Minkowski-L2,N/A,0.00013445900549413636,2.5279387190849647,0.2957643434295051,0.016823148329939884,2
SKL_NoisyCircles_4,MaxMin,Minkowski-L2,N/A,5.6935998145490885e-05,2.5279387190849647,0.2957643434295051,0.016823148329939884,2
SKL_NoisyCircles_4,MaxMin,Minkowski-L2,N/A,4.465699748834595e-05,2.5279387190849647,0.2957643434295051,0.016823148329939884,2
SKL_NoisyCircles_4,MaxMin,Minkowski-L2,N/A,3.445099719101563e-05,2.5279387190849647,0.2957643434295051,0.016823148329939884,2
SKL_NoisyCircles_4,MaxMin,Minkowski-L2,N/A,3.240800288040191e-05,2.5279387190849647,0.2957643434295051,0.016823148329939884,2
SKL_NoisyCircles_4,MaxMin,Minkowski-L2,N/A,4.0106002415996045e-05,2.5279387190849647,0.2957643434295051,0.016823148329939884,2
SKL_NoisyCircles_4,MaxMin,Minkowski-L2,N/A,5.332000000635162e-05,2.5279387190849647,0.2957643434295051,0.016823148329939884,2
SKL_NoisyCircles_4,MaxMin,Minkowski-L2,N/A,4.317999992053956e-05,2.5279387190849647,0.2957643434295051,0.016823148329939884,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.01,0.0018485809996491298,2.764171644842606,0.3106690214645833,0.009302279894898213,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.01,0.002682773003471084,2.764171644842606,0.3106690214645833,0.009302279894898213,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.01,0.0024583269987488165,2.764171644842606,0.3106690214645833,0.009302279894898213,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.01,0.0020547940002870746,2.764171644842606,0.3106690214645833,0.009302279894898213,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.01,0.0024587179941590875,2.764171644842606,0.3106690214645833,0.009302279894898213,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.01,0.0024029100022744387,2.764171644842606,0.3106690214645833,0.009302279894898213,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.01,0.0020862840028712526,2.764171644842606,0.3106690214645833,0.009302279894898213,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.01,0.0018907710036728531,2.764171644842606,0.3106690214645833,0.009302279894898213,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.01,0.002835676001268439,2.764171644842606,0.3106690214645833,0.009302279894898213,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.01,0.0025320770000689663,2.764171644842606,0.3106690214645833,0.009302279894898213,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.01,0.002012162993196398,2.764171644842606,0.3106690214645833,0.009302279894898213,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.01,0.0019225700016249903,2.764171644842606,0.3106690214645833,0.009302279894898213,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.01,0.0016661650006426498,2.764171644842606,0.3106690214645833,0.009302279894898213,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.01,0.0016729809940443374,2.764171644842606,0.3106690214645833,0.009302279894898213,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.01,0.0026500489984755404,2.764171644842606,0.3106690214645833,0.009302279894898213,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.05,0.0018090820012730546,2.5279387190849647,0.2957643434295051,0.016823148329939884,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.05,0.0022722100038663484,2.5279387190849647,0.2957643434295051,0.016823148329939884,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.05,0.0018062829985865392,2.5279387190849647,0.2957643434295051,0.016823148329939884,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.05,0.001509178000560496,2.5279387190849647,0.2957643434295051,0.016823148329939884,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.05,0.001356508997560013,2.5279387190849647,0.2957643434295051,0.016823148329939884,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.05,0.0016631890030112118,2.5279387190849647,0.2957643434295051,0.016823148329939884,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.05,0.0015188999968813732,2.5279387190849647,0.2957643434295051,0.016823148329939884,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.05,0.0013188660013838671,2.5279387190849647,0.2957643434295051,0.016823148329939884,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.05,0.0012350410033832304,2.5279387190849647,0.2957643434295051,0.016823148329939884,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.05,0.0012616930034710094,2.5279387190849647,0.2957643434295051,0.016823148329939884,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.05,0.0012166209999122657,2.5279387190849647,0.2957643434295051,0.016823148329939884,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.05,0.0012193920047138818,2.5279387190849647,0.2957643434295051,0.016823148329939884,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.05,0.0018057299967040308,2.5279387190849647,0.2957643434295051,0.016823148329939884,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.05,0.0014395399994100444,2.5279387190849647,0.2957643434295051,0.016823148329939884,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.05,0.0012919359942316078,2.5279387190849647,0.2957643434295051,0.016823148329939884,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.1,0.0014212200039764866,3.169559911570978,,,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.1,0.0013474330044118688,3.169559911570978,,,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.1,0.001283220000914298,3.169559911570978,,,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.1,0.0012829230036004446,3.169559911570978,,,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.1,0.001257610994798597,3.169559911570978,,,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.1,0.0012473899987526238,3.169559911570978,,,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.1,0.0021878180050407536,3.169559911570978,,,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.1,0.0019859829990309663,3.169559911570978,,,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.1,0.0021909989955020137,3.169559911570978,,,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.1,0.0022638709997409023,3.169559911570978,,,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.1,0.0020951280021108687,3.169559911570978,,,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.1,0.00200321900047129,3.169559911570978,,,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.1,0.0019126190018141642,3.169559911570978,,,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.1,0.0017653419999987818,3.169559911570978,,,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.1,0.0016991960001178086,3.169559911570978,,,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.15,0.0013547470007324591,3.169559911570978,,,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.15,0.0013304909953149036,3.169559911570978,,,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.15,0.001249936998647172,3.169559911570978,,,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.15,0.0012275240005692467,3.169559911570978,,,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.15,0.0012520740056061186,3.169559911570978,,,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.15,0.001286311999137979,3.169559911570978,,,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.15,0.0013539680003304966,3.169559911570978,,,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.15,0.0017124560035881586,3.169559911570978,,,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.15,0.0017001540036289953,3.169559911570978,,,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.15,0.0017906330031109974,3.169559911570978,,,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.15,0.0028250130053493194,3.169559911570978,,,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.15,0.0018493000025046058,3.169559911570978,,,2
SKL_NoisyCircles_4,Refinement,Minkowski-L2,0.15,0.0015878599951975048,3.169559911570978,,,2
